-7.857008, -7.857008
-7.555139, -7.555139
-7.472871, -7.472871
-7.372426, -7.372426
-7.266966, -7.266966
-7.166833, -7.166833
-7.063138, -7.063138
-6.946085, -6.946085
-6.838483, -6.838482
-6.739627, -6.739628
-6.632251, -6.632252
-6.530065, -6.530066
-6.434389, -6.434389
-6.32549, -6.32549
-6.219723, -6.219724
-6.121878, -6.121879
-6.0113, -6.0113
-5.901731, -5.901732
-5.8026, -5.802602
-5.698661, -5.698661
-5.594479, -5.594464
-5.493962, -5.493943
-5.3867, -5.386682
-5.275053, -5.275034
-5.17495, -5.174932
-5.062992, -5.062973
-4.946229, -4.946211
-4.838833, -4.838815
-4.739742, -4.739724
-4.63193, -4.631911
-4.522422, -4.522405
-4.423633, -4.423615
-4.317438, -4.317419
-4.212515, -4.212497
-4.117105, -4.117086
-4.006995, -4.006978
-3.898016, -3.897999
-3.802722, -3.802704
-3.695024, -3.695006
-3.589724, -3.589706
-3.494527, -3.494509
-3.392092, -3.392075
-3.352345, -3.352328
-3.352345, -3.352328
-3.352345, -3.352328
-3.352345, -3.352328
-3.352345, -3.352328
-3.352345, -3.352328
-3.352345, -3.352328
-3.352345, -3.352328
-3.352345, -3.352328
-3.352346, -3.352328
-3.352345, -3.352328
-3.352345, -3.352328
-3.352346, -3.352328
-3.352346, -3.352329
-3.352346, -3.352328
-3.352346, -3.352328
-3.352346, -3.352329
-3.352346, -3.352329
-3.352346, -3.352329
-3.412234, -3.412092
-3.505354, -3.503593
-3.618799, -3.61155
-3.729414, -3.71258
-3.828283, -3.799522
-3.940402, -3.894486
-4.058081, -3.990328
-4.163457, -4.072824
-4.281977, -4.161994
-4.407811, -4.252681
-4.526067, -4.334336
-4.654386, -4.419293
-4.792357, -4.506639
-4.911332, -4.578531
-5.036551, -4.651011
-5.171321, -4.72547
-5.298537, -4.792474
-5.420539, -4.853917
-5.56359, -4.922484
-5.699042, -4.98396
-5.821031, -5.036584
-5.962443, -5.094381
-6.104709, -5.149174
-6.237742, -5.197557
-6.380584, -5.246576
-6.520355, -5.291249
-6.65305, -5.330823
-6.797459, -5.371009
-6.940652, -5.407695
-7.07427, -5.439238
-7.223639, -5.471534
-7.366026, -5.499291
-7.498039, -5.52244
-7.649373, -5.546056
-7.801147, -5.566648
-7.939477, -5.582641
-8.088083, -5.596904
-8.246662, -5.608941
-8.384513, -5.616578
-8.530572, -5.621912
-8.686341, -5.624452
-8.82445, -5.623937
-8.968467, -5.620739
-9.120173, -5.614312
-9.26446, -5.605363
-9.410749, -5.593467
-9.505295, -5.584371
-9.505297, -5.584373
-9.505295, -5.584372
-9.505295, -5.584373
-9.505296, -5.584373
-9.505296, -5.584373
-9.505296, -5.584373
-9.505296, -5.584373
-9.505295, -5.584373
-9.505297, -5.584373
-9.505295, -5.584372
-9.505295, -5.584373
-9.505294, -5.584372
-9.505295, -5.584373
-9.505295, -5.584373
-9.505295, -5.584372
-9.505295, -5.584373
-9.505294, -5.584372
-9.505295, -5.584373
-9.43744, -5.591465
-9.29042, -5.606645
-9.156695, -5.618899
-9.001742, -5.630429
-8.85286, -5.63863
-8.713317, -5.643781
-8.559928, -5.64659
-8.409602, -5.646491
-8.275303, -5.644071
-8.129186, -5.638946
-7.983658, -5.631251
-7.846593, -5.621636
-7.692646, -5.608109
-7.536605, -5.591506
-7.395663, -5.574039
-7.250194, -5.553595
-7.095726, -5.529158
-6.955962, -5.504576
-6.810383, -5.476542
-6.65475, -5.443819
-6.516733, -5.412354
-6.37216, -5.377151
-6.221992, -5.337985
-6.085255, -5.299951
-5.947309, -5.259396
-5.796402, -5.212512
-5.657081, -5.16684
-5.527078, -5.122172
-5.389496, -5.072764
-5.252042, -5.021194
-5.128103, -4.97273
-4.988801, -4.916052
-4.8496, -4.857086
-4.722092, -4.80108
-4.586994, -4.739566
-4.453938, -4.676733
-4.327409, -4.615035
-4.194961, -4.548317
-4.064015, -4.480126
-3.936224, -4.411567
-3.805152, -4.339088
-3.677827, -4.266474
-3.556548, -4.1953
-3.42801, -4.117801
-3.302497, -4.039831
