7.876807, -7.876807
7.579194, -7.579194
7.494648, -7.494648
7.391606, -7.391606
7.276759, -7.276759
7.171611, -7.171611
7.079174, -7.079174
6.970414, -6.970414
6.864566, -6.864566
6.767955, -6.767955
6.661047, -6.661047
6.556292, -6.556292
6.460312, -6.460312
6.355911, -6.355914
6.252182, -6.252185
6.155179, -6.155182
6.048203, -6.048208
5.943834, -5.943839
5.846404, -5.846408
5.740929, -5.740934
5.633626, -5.633631
5.535617, -5.535623
5.433058, -5.433064
5.326614, -5.32662
5.228451, -5.228456
5.124496, -5.124502
5.017643, -5.017649
4.920926, -4.920932
4.81641, -4.816415
4.710927, -4.710933
4.614341, -4.614347
4.509482, -4.509489
4.402821, -4.402827
4.305609, -4.305615
4.200106, -4.200112
4.093923, -4.09393
3.996081, -3.996088
3.888775, -3.888782
3.779965, -3.779972
3.686218, -3.686225
3.581673, -3.58168
3.474056, -3.474064
3.375913, -3.375921
3.266894, -3.266903
3.159457, -3.159466
3.060738, -3.060747
2.95259, -2.952599
2.842126, -2.842135
2.742172, -2.742181
2.64347, -2.64348
2.534992, -2.535002
2.429461, -2.429471
2.333345, -2.333356
2.230882, -2.230894
2.126489, -2.126501
2.027359, -2.027371
1.923457, -1.923469
1.818929, -1.818942
1.722534, -1.722547
1.619588, -1.619601
1.515272, -1.515285
1.418234, -1.418247
1.314225, -1.314238
1.209791, -1.209805
1.113731, -1.113745
1.008247, -1.008261
0.9029619, -0.9029764
0.8069459, -0.8069604
0.7009321, -0.7009469
0.5962745, -0.5962895
0.5010671, -0.5010824
0.394098, -0.3941136
0.2930279, -0.2930438
0.2574961, -0.2575121
0.2574961, -0.2575122
0.2574961, -0.2575121
0.2574961, -0.2575122
0.2574961, -0.2575122
0.257496, -0.2575121
0.2574961, -0.2575121
0.257496, -0.2575121
0.2574959, -0.2575121
0.257496, -0.2575122
0.2574961, -0.2575122
0.2574961, -0.2575122
0.2574961, -0.2575122
0.2574962, -0.2575122
0.2574963, -0.2575121
0.2574963, -0.2575121
0.2574964, -0.2575122
0.2574964, -0.2575122
0.2574964, -0.2575123
0.206783, -0.2068699
0.1104325, -0.1107503
0.005431396, -0.006084273
-0.09526172, 0.09428485
-0.1922999, 0.1910032
-0.298517, 0.2968791
-0.4032771, 0.4013146
-0.4995024, 0.4972492
-0.6029822, 0.6004222
-0.7076582, 0.7048002
-0.8055645, 0.8024242
-0.9134765, 0.9100265
-1.016792, 1.013062
-1.11325, 1.109266
-1.217549, 1.213294
-1.321611, 1.317098
-1.419124, 1.414375
-1.531669, 1.526648
-1.63976, 1.634494
-1.737574, 1.732092
-1.849123, 1.843389
-1.95666, 1.950691
-2.054445, 2.048264
-2.157552, 2.151163
-2.26539, 2.25881
-2.363487, 2.356736
-2.472625, 2.465684
-2.581062, 2.573946
-2.679332, 2.672074
-2.78754, 2.780127
-2.899725, 2.892156
-3.004846, 2.997141
-3.101482, 3.093658
-3.212247, 3.20431
-3.31819, 3.31015
-3.414466, 3.406345
-3.519868, 3.511687
-3.624611, 3.616387
-3.722926, 3.714677
-3.829691, 3.821421
-3.942549, 3.934278
-4.041279, 4.033027
-4.14708, 4.138879
-4.256272, 4.248142
-4.353887, 4.345831
-4.460622, 4.452671
-4.569366, 4.561547
-4.666112, 4.658429
-4.77372, 4.766215
-4.887671, 4.880383
-4.989611, 4.982556
-5.088546, 5.081754
-5.197598, 5.191134
-5.306316, 5.300218
-5.405807, 5.400091
-5.5162, 5.510954
-5.627179, 5.622488
-5.725923, 5.721804
-5.83067, 5.827242
-5.936029, 5.933426
-6.034299, 6.032673
-6.128781, 6.128449
-6.142181, 6.142097
-6.142181, 6.142097
-6.142181, 6.142097
-6.142181, 6.142097
-6.142181, 6.142097
-6.142181, 6.142097
-6.142181, 6.142097
-6.142181, 6.142097
-6.142181, 6.142097
-6.142181, 6.142097
-6.142181, 6.142097
-6.142181, 6.142097
-6.142181, 6.142097
-6.142181, 6.142097
-6.142181, 6.142097
