-0.1217848, 0.08622687
-0.1220809, 0.08537337
-0.1224483, 0.08392005
-0.1226099, 0.08233766
-0.1224412, 0.08071303
-0.1223282, 0.07960977
-0.1222693, 0.07831411
-0.1223779, 0.07723982
-0.1223932, 0.07628043
-0.1224269, 0.07511523
-0.1223341, 0.0738681
-0.122189, 0.07294118
-0.1223136, 0.07179067
-0.1224314, 0.07071286
-0.122717, 0.06951901
-0.1228675, 0.06849676
-0.122941, 0.06753778
-0.1230082, 0.06651089
-0.1229484, 0.06560123
-0.1228679, 0.06493758
-0.1227112, 0.06446352
-0.1224361, 0.06416124
-0.1219643, 0.06391811
-0.1216327, 0.06378192
-0.1213778, 0.06337681
-0.1211651, 0.06286484
-0.1207795, 0.06247722
-0.1204406, 0.06214982
-0.1198673, 0.06209001
-0.1192995, 0.06214282
-0.1186329, 0.06249775
-0.1180531, 0.06284755
-0.1172288, 0.06349373
-0.1161703, 0.06430489
-0.1153277, 0.06497783
-0.1139379, 0.06566515
-0.1123837, 0.06620941
-0.1107942, 0.0666259
-0.1089974, 0.06710753
-0.1066775, 0.06764493
-0.1049266, 0.06785597
-0.1030297, 0.0680699
-0.1015378, 0.06803285
-0.0993107, 0.06795174
-0.09694483, 0.06776442
-0.09398273, 0.06762606
-0.09016103, 0.06717825
-0.08750259, 0.06663875
-0.08302964, 0.06535118
-0.07902231, 0.0635502
-0.07565931, 0.06142697
-0.07198559, 0.0591061
-0.06916195, 0.05654377
-0.06645581, 0.05485329
-0.0634713, 0.05234797
-0.06163268, 0.05056213
-0.05982572, 0.04890746
-0.05806138, 0.04757208
-0.05631833, 0.04646229
-0.0544692, 0.04512715
-0.05247764, 0.0439345
-0.050822, 0.04343663
-0.04948087, 0.04302258
-0.04807634, 0.04254623
-0.04656762, 0.04229128
-0.04449367, 0.04217543
-0.04243876, 0.04128424
-0.04083702, 0.04036923
-0.03912286, 0.03887089
-0.0376456, 0.03688815
-0.03644581, 0.03470068
-0.03582211, 0.03335587
-0.03570572, 0.03300896
-0.03598946, 0.03366918
-0.03629907, 0.03545836
-0.03743672, 0.03759276
-0.03895316, 0.04022997
-0.04067877, 0.04267906
-0.04268586, 0.04567745
-0.04388693, 0.04799083
-0.04465688, 0.05037544
-0.04523274, 0.05236938
-0.04551453, 0.05356237
-0.04549404, 0.05425537
-0.04540459, 0.05430225
-0.04547845, 0.05383774
-0.04569684, 0.05276451
-0.04576106, 0.0512467
-0.04582412, 0.05011305
-0.04651421, 0.04920142
-0.04764457, 0.04829808
-0.04884058, 0.04758413
-0.05109551, 0.04671597
-0.05395876, 0.04449598
-0.05654418, 0.04095887
-0.06014018, 0.03544464
-0.06350967, 0.03027917
-0.06605358, 0.02585197
-0.06844085, 0.02085169
-0.07104255, 0.01492202
-0.07329863, 0.009256199
-0.07542729, 0.00432115
-0.07783408, -0.0005842298
-0.07959378, -0.003748904
-0.08206175, -0.007434525
-0.08538471, -0.01145453
-0.08890433, -0.01512943
-0.0928941, -0.01876272
-0.0973766, -0.02261525
-0.1024788, -0.02654228
-0.1066936, -0.029677
-0.1120613, -0.03373608
-0.1175708, -0.03825912
-0.1234605, -0.04345462
-0.1300173, -0.04955884
-0.1351765, -0.05472333
-0.1406292, -0.06036133
-0.1470475, -0.06698184
-0.1520687, -0.07280552
-0.1569969, -0.07896911
-0.1618679, -0.08554355
-0.1663828, -0.09179055
-0.1703726, -0.09778026
-0.1746, -0.1044675
-0.178197, -0.1105528
-0.181926, -0.1169315
-0.1850944, -0.1223288
-0.188138, -0.1273713
-0.1900859, -0.1310631
-0.19275, -0.1355628
-0.1956028, -0.138755
-0.1980698, -0.140852
-0.2002693, -0.1427409
-0.2023289, -0.1447852
-0.2040431, -0.1463888
-0.2060529, -0.1480531
-0.2080005, -0.1492739
-0.2094664, -0.1499702
-0.210776, -0.15036
-0.2115334, -0.1503965
-0.2121449, -0.1503101
-0.2124711, -0.1497522
-0.2127613, -0.1489802
-0.2129021, -0.1478006
-0.2128174, -0.1458442
-0.2121557, -0.1437306
-0.211157, -0.142026
-0.2095426, -0.1401566
-0.2082332, -0.1388032
-0.2069429, -0.1375029
-0.2055, -0.1360559
-0.2045459, -0.1351547
-0.2036344, -0.1343035
-0.2026204, -0.1331832
-0.2017967, -0.1321242
-0.2010285, -0.1309832
-0.2003682, -0.1295579
-0.1998731, -0.1279899
-0.1993694, -0.125819
-0.1988312, -0.1231358
-0.1982696, -0.1202117
-0.1977049, -0.1173462
-0.1973422, -0.1143411
-0.1971367, -0.1125889
-0.196986, -0.1104847
-0.1969282, -0.1084596
-0.1970468, -0.1064937
-0.1971739, -0.1052402
-0.197367, -0.1032539
-0.1975976, -0.1021285
-0.1979418, -0.1007757
-0.1983836, -0.09972258
-0.1989837, -0.09890483
-0.1996217, -0.09798914
-0.2002718, -0.09723138
-0.2010504, -0.09673324
-0.2018671, -0.09626906
-0.2028521, -0.09580953
-0.2039332, -0.09549879
-0.2047906, -0.0955283
-0.205972, -0.09533019
-0.2072563, -0.09533134
-0.2083495, -0.09547889
-0.2098479, -0.09580734
-0.2111936, -0.09635472
-0.2121093, -0.09687161
-0.2131135, -0.09786607
-0.2137713, -0.09924108
-0.2142255, -0.1007117
-0.214377, -0.1019953
-0.2143897, -0.1031441
-0.214249, -0.1040426
-0.2141361, -0.1050751
-0.2137061, -0.1057043
-0.2132812, -0.1060696
-0.212368, -0.1062946
-0.2111776, -0.1062546
-0.2094618, -0.1060665
-0.2076388, -0.1059016
-0.2055193, -0.1056818
-0.2023426, -0.10506
-0.199709, -0.1047455
-0.1973509, -0.1045869
-0.1934869, -0.1042115
-0.1896432, -0.1038444
-0.1862503, -0.1036196
-0.1826981, -0.1033372
-0.1775851, -0.1028109
-0.1741173, -0.1023716
-0.1698051, -0.1018208
-0.1654713, -0.1009846
-0.1610645, -0.1000847
-0.1565612, -0.09877463
-0.1522036, -0.09747194
-0.1485824, -0.09626295
-0.1443102, -0.09505214
-0.1387917, -0.09355385
-0.1342748, -0.09232414
-0.1300253, -0.09155185
-0.1239278, -0.09048558
-0.1185711, -0.08971637
-0.1130755, -0.08932319
-0.1066497, -0.08926959
-0.1004651, -0.08960288
