-10.78172, -6.224826
-10.63622, -6.140827
-10.50285, -6.063831
-10.38161, -5.993827
-10.26036, -5.923827
-10.12699, -5.846823
-9.981499, -5.762828
-9.835999, -5.678844
-9.690509, -5.594843
-9.545019, -5.510842
-9.39952, -5.426857
-9.254048, -5.342824
-9.10856, -5.25882
-8.963067, -5.174828
-8.817576, -5.090827
-8.672076, -5.006842
-8.526572, -4.922858
-8.393194, -4.845874
-8.25982, -4.768883
-8.114322, -4.684893
-7.968826, -4.600896
-7.823345, -4.516876
-7.677851, -4.43288
-7.532351, -4.348896
-7.386856, -4.2649
-7.241354, -4.180916
-7.095851, -4.096933
-6.95035, -4.012949
-6.804855, -3.928953
-6.659369, -3.844944
-6.513894, -3.760914
-6.368397, -3.676922
-6.222906, -3.592918
-6.077417, -3.508911
-5.944049, -3.431908
-5.810689, -3.354893
-5.665205, -3.27088
-5.519716, -3.186875
-5.374223, -3.102875
-5.22872, -3.018891
-5.083218, -2.934908
-4.937715, -2.850925
-4.792212, -2.766941
-4.646709, -2.682958
-4.501206, -2.598975
-4.355703, -2.514992
-4.210201, -2.431008
-4.064716, -2.346995
-3.919243, -2.262961
-3.773769, -2.178928
-3.628278, -2.094926
-3.482783, -2.01093
-3.337285, -1.92694
-3.191793, -1.842939
-3.046312, -1.758921
-2.900813, -1.674933
-2.75532, -1.590935
-2.609844, -1.506905
-2.464372, -1.42287
-2.318899, -1.338836
-2.173426, -1.254802
-2.027936, -1.170797
-1.922857, -1.110134
-1.918815, -1.107801
-1.918815, -1.107801
-1.918815, -1.107801
-1.918815, -1.107801
-1.918814, -1.107801
-1.918814, -1.107801
-1.918814, -1.107801
-1.918814, -1.107801
-1.918815, -1.107801
-1.918815, -1.107802
-1.918815, -1.107802
-1.918814, -1.107801
-1.918814, -1.107801
-1.918814, -1.107801
-1.918815, -1.107802
-1.918815, -1.107802
-1.918815, -1.107802
-1.918815, -1.107802
-1.92367, -1.110592
-2.016091, -1.163314
-2.138427, -1.231383
-2.261805, -1.297547
-2.386295, -1.361595
-2.511909, -1.423406
-2.638632, -1.482909
-2.766438, -1.54006
-2.895281, -1.59482
-3.025126, -1.647166
-3.155926, -1.697077
-3.287637, -1.74453
-3.420215, -1.78951
-3.55361, -1.831998
-3.687778, -1.871979
-3.822671, -1.90944
-3.958248, -1.944371
-4.094451, -1.976753
-4.231237, -2.006576
-4.368556, -2.03383
-4.506363, -2.058507
-4.644608, -2.080596
-4.783242, -2.100091
-4.922215, -2.116982
-5.061484, -2.131266
-5.200995, -2.142938
-5.340707, -2.151995
-5.480558, -2.158428
-5.620507, -2.162238
-5.760503, -2.163419
-5.900494, -2.161976
-6.040432, -2.157904
-6.180272, -2.151206
-6.319963, -2.141889
-6.459453, -2.129951
-6.598698, -2.115396
-6.737645, -2.098232
-6.876245, -2.078459
-7.014448, -2.056086
-7.152204, -2.03112
-7.289472, -2.00357
-7.42619, -1.973444
-7.562322, -1.940756
-7.697814, -1.905512
-7.832616, -1.867726
-7.966689, -1.827412
-8.099977, -1.784584
-8.232431, -1.739249
-8.364012, -1.69143
-8.494668, -1.64114
-8.62435, -1.588395
-8.753019, -1.533215
-8.880622, -1.475615
-9.007116, -1.415618
-9.132451, -1.353242
-9.256586, -1.288505
-9.379465, -1.221429
-9.501065, -1.152038
-9.621325, -1.080355
-9.740194, -1.006396
-9.857637, -0.9301893
-9.973608, -0.8517565
-10.04253, -0.8037245
-10.04252, -0.8037246
-10.04253, -0.8037241
-10.04253, -0.8037246
-10.04253, -0.8037249
-10.04253, -0.8037245
-10.04252, -0.8037246
-10.04253, -0.8037245
-10.04253, -0.8037245
-10.04253, -0.8037245
-10.04252, -0.8037243
-10.04253, -0.8037246
-10.04253, -0.8037246
-10.04253, -0.8037245
-10.04252, -0.8037241
-10.04253, -0.8037246
-10.04252, -0.8037245
-10.04253, -0.8037246
-10.04253, -0.8037243
-10.04253, -0.8037245
-10.02884, -0.813475
-9.92858, -0.8850567
-9.814322, -0.965955
-9.699171, -1.045576
-9.582833, -1.123445
-9.465162, -1.199286
-9.346095, -1.272915
-9.225566, -1.344127
-9.14834, -1.387768
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
-9.145536, -1.389191
